circle_5_10,0,1,2,3,4,5
0131000031111-01+00,-7.355,-7.226,0.0,0.0,0.0,0.0
0100113161001+01+01,-7.732,-7.756,-5.321,-5.332,0.0,0.0
0101220111013-02-04,-8.44,-4.01,0.0,0.0,0.0,-6.841
0101220111016-01-04,-7.72,-7.752,-8.005,-1.457,-26.434,0.0
0201010110611-02-04,-15.358,-15.42,-15.482,-24.497,-30.542,-37.828
0101220111717-01-04,-12.104,-7.97,-6.479,-6.504,-12.692,0.0
0201017117711-02-04,-3.05,-3.0,0.0,0.0,0.0,-3.0
0101000111017+01+00,-0.618,-2.784,-2.796,-1.969,0.0,0.0
0010200012137+01+01,-0.62,0.0,0.0,0.0,0.0,0.0
0101220001217+00+02,-2.434,-0.161,0.0,0.0,0.0,0.0
0101220001210-01+02,-8.955,-4.262,-19.937,-4.719,-18.053,0.0
0010200012130-01+01,-20.14,0.0,0.0,0.0,0.0,0.0
1000010102002+00+02,-4.769,-4.776,0.0,0.0,0.0,0.0
0101220071210-01+02,-5.033,0.0,0.0,0.0,0.0,0.0
0101220071210-02+02,-5.05,0.0,0.0,0.0,0.0,0.0
0101220071210-02+01,-5.059,0.0,0.0,0.0,0.0,0.0
0101220071210-02+00,-5.071,0.0,0.0,0.0,0.0,0.0
0101220001210-01+00,-5.087,-5.096,0.0,0.0,0.0,0.0
0131220001210-01+00,-5.111,0.0,0.0,0.0,0.0,0.0
0131220001210-02+00,-5.118,0.0,0.0,0.0,0.0,0.0
0131220001210-02+01,-5.142,-5.16,-5.164,-5.136,0.0,0.0
0610200012100-02+00,-5.706,-5.843,-5.853,0.0,0.0,0.0
0161220001210-02+01,-5.763,-5.775,-5.785,0.0,0.0,0.0
0101703111010-02-01,-5.93,0.0,0.0,0.0,0.0,0.0
0710270312100-02+01,-5.99,0.0,0.0,0.0,0.0,0.0
7171227031210-01+02,-3.05,0.0,0.0,0.0,0.0,0.0
0101233111010+02+00,-7.356,-7.387,0.0,0.0,0.0,0.0
0331010110011+01+00,-7.458,-7.489,-7.52,-7.552,-15.052,0.0
0631010110011+01+00,-7.736,-7.767,-15.446,-7.86,-15.681,0.0
7771017110011+01+00,-3.05,0.0,0.0,0.0,0.0,0.0
1111106200122+01+03,-7.55,-7.061,-7.084,-7.11,-28.021,0.0
1177113121220+00+04,-8.285,-8.316,-7.938,-7.97,-8.278,-8.339
1111110071612+02+03,-7.524,-7.524,0.0,0.0,0.0,0.0
1111117071717+02+02,-3.05,0.0,0.0,0.0,0.0,0.0
1301010112010+01+00,-6.638,-7.067,-7.092,0.0,0.0,0.0
1301010112310+01+00,-6.667,-7.115,0.0,0.0,0.0,0.0
1301010112310+02+00,-6.692,-7.142,0.0,0.0,0.0,0.0
1301010112310+03+00,-13.318,-6.748,-6.777,-13.043,-20.694,0.0
1111230111013+04+00,-12.114,-13.337,-25.312,-19.166,-38.691,-49.715
1601010112310+03+00,-7.208,-7.235,-7.262,-7.085,0.0,0.0
1601010112610+03+00,-18.539,-7.317,-14.578,-5.909,0.0,0.0
1771010112610+03+00,-7.878,0.0,0.0,0.0,0.0,-7.908
1771013112610+03+00,-7.988,-8.019,0.0,0.0,0.0,0.0
1071017117717+03+00,-3.05,-3.0,0.0,0.0,0.0,0.0
2302310100001-01-02,-1.66,0.0,0.0,0.0,0.0,0.0
2302310100001-02-02,-1.646,-3.422,-1.653,0.0,0.0,0.0
2002010100001-02+02,-4.386,-4.658,-0.839,-1.664,-1.835,-1.32
2002010100001-01+02,-5.252,-2.341,0.0,0.0,0.0,0.0
2002010100001+00+02,-5.265,-2.438,-0.933,0.0,0.0,0.0
2002010100001+01+02,-5.28,-5.293,-0.958,0.0,0.0,0.0
0101003031111-02+02,0.0,0.0,-5.4,0.0,0.0,0.0
2010030311111-02+01,-12.59,-12.636,-19.751,-11.023,-16.269,-22.29
2010030611111-02+01,-5.919,-5.932,0.0,0.0,0.0,0.0
2010060611111-02+01,-5.944,-5.955,-5.967,-5.979,-5.99,0.0
2017067711111-02+01,-3.05,0.0,0.0,0.0,0.0,0.0
2010023011111-04-01,-7.354,-10.194,-6.6,-6.968,-6.863,-5.44
3221010113011-03-01,-7.464,-7.49,-7.542,-7.518,-14.983,0.0
3221010116011-03-01,-7.705,-7.73,0.0,0.0,0.0,0.0
0017007711111-04+00,-3.0,-3.05,-3.0,-3.05,0.0,0.0
1111103230100+00+02,-6.742,-8.302,-8.06,-9.782,-12.957,-12.104
1111330111010+00-02,-6.23,-3.709,-5.301,-3.57,-1.18,0.0
1111360111010+00-03,-6.257,0.0,-6.284,0.0,0.0,0.0
1601210110010-01-04,-30.601,-9.107,-7.938,-17.897,-46.276,-10.201
1771710110010-01-04,-6.925,-2.274,-1.267,-7.97,-5.881,-6.219
1771710110010+00-04,-6.957,-2.238,-1.232,-5.94,0.0,0.0
1771710110010+01-04,-6.99,-1.222,0.0,0.0,0.0,0.0
1771710110010+02-04,0.0,0.0,-7.021,0.0,0.0,0.0
0031210110011+01-02,-7.211,-6.591,0.0,0.0,0.0,0.0
0031210110011+01-01,-7.244,0.0,-6.579,0.0,0.0,0.0
0031210110011+01+00,-29.145,-14.958,-14.957,-14.957,-22.005,-16.57
0061210110011+01+00,-7.829,-7.894,-7.925,-15.635,-15.876,0.0
7771217110011+01+00,-3.05,0.0,0.0,0.0,0.0,0.0
1061210112010+01+00,-8.054,-8.086,-8.028,-8.061,0.0,0.0
1061210112310+01+00,-8.118,-8.095,0.0,0.0,0.0,0.0
1771217112310+02+00,-3.05,0.0,0.0,0.0,0.0,0.0
6120110121061-03+01,-14.74,-14.797,-23.495,-23.43,-21.581,-34.105
1111103000100+00-01,-10.726,-2.878,-2.86,-4.449,-4.46,-4.774
1111133000100+00-01,-5.467,-4.502,-4.823,0.0,0.0,0.0
1111133000100+01-01,-5.477,-4.519,-4.386,0.0,0.0,0.0
1111300010102+02-03,-5.666,-6.624,-6.653,-3.399,-1.351,0.0
1600010100022+01-02,-5.782,-5.793,-5.908,-5.919,-10.046,0.0
1111770010102+02-03,-5.94,0.0,0.0,0.0,0.0,0.0
1111777001010+03-02,-3.0,-3.0,-3.0,-3.05,0.0,0.0
1111003010102+00-01,-3.404,-3.983,-7.31,-7.682,-8.983,-7.227
1111033010102+00-01,-0.456,-0.405,-3.854,0.0,0.0,0.0
1111033010102+01-01,-0.419,-0.384,-0.348,-0.374,-2.952,0.0
1301010112010+00-02,-0.395,-1.653,-0.324,-0.284,-60.722,0.0
1111360111010+01-02,-0.284,0.0,0.0,0.0,0.0,-0.281
1111660111010+01-02,-0.239,-0.194,-3.043,-3.027,-9.018,0.0
1601010112010+00-02,-0.195,-0.147,-1.887,-5.686,0.0,0.0
7101220111010+00+00,-0.05,0.0,0.0,0.0,0.0,0.0
0101477111111-01-04,-3.0,0.0,0.0,0.0,0.0,0.0
1177113101200+03+03,-7.701,-7.724,-7.938,-7.97,0.0,0.0
1177113101200+03+04,-7.751,0.0,0.0,0.0,0.0,0.0
1111100006100+03+03,-7.981,-15.706,-7.026,-22.763,-5.68,-46.323
2161000111111-01-04,-14.153,-7.392,-8.409,-14.207,-40.533,-34.108
2161000111111+00-04,-7.321,-7.499,-7.228,-7.596,-3.352,0.0
2161000111111+00-02,-12.025,-7.471,-7.498,-14.272,-28.304,-53.824
0017000711111+00-01,-7.889,-0.52,-7.92,-7.247,0.0,0.0
7171307111111+00-02,-3.0,-3.05,-3.05,0.0,0.0,0.0
1111000031010+04+02,-1.009,-1.217,-8.224,0.0,0.0,0.0
1111100070100+04+01,-8.436,0.0,0.0,0.0,0.0,0.0
1111300010102+00-03,1.559,-1.256,2.237,0.0,0.0,0.0
1111700111010+00+00,0.0,0.0,0.0,0.0,0.0,0.0
1111770010102+00+00,0.0,0.0,0.0,0.0,0.0,0.0
1300010102200+03+01,-6.931,-6.96,-6.983,-7.012,0.0,0.0
1111700111012+04-01,-7.841,-4.224,-1.056,-3.096,-3.051,-7.762
1111770010100+04+00,-7.92,-7.762,-7.792,-8.309,-0.493,-7.841
1111777001012+04+00,-3.0,0.0,0.0,0.0,0.0,0.0
1106110121000+02+00,-8.043,-8.074,-2.095,-2.408,-24.584,-38.999
7101110001010+01+00,-7.963,-5.221,-7.626,-7.86,0.0,0.0
1177110121000+02+00,-7.938,-11.675,-7.889,-7.92,-5.378,-5.213
1177110121000+01+00,0.0,0.0,0.0,-7.97,0.0,0.0
1111117771010+02+01,-3.05,-3.0,-3.0,0.0,0.0,0.0
1111000610100+04-02,-7.322,-15.267,-22.823,-15.527,-30.65,-22.901
1111000061010+04-01,-1.769,-7.723,-8.068,-2.062,-2.999,-7.81
1111100070100+04-01,-5.044,0.0,0.0,0.0,0.0,0.0
1111003001310+01+00,-5.117,-5.398,0.0,0.0,0.0,0.0
1111100300130+02+01,-5.17,0.0,0.0,0.0,0.0,0.0
1111100300130+02+02,-5.621,-12.362,-5.48,-5.495,-42.086,-59.063
1111100600130+02+02,-5.743,-5.965,-5.978,0.0,0.0,0.0
1111100600160+02+02,-11.719,-5.991,-13.715,-6.017,-11.994,-15.554
1111107770170+02+02,-3.0,-3.05,-3.0,0.0,0.0,0.0
0130113101001-01+00,-6.101,-9.401,0.0,0.0,0.0,0.0
0130113101001-02+00,-6.123,-7.095,0.0,0.0,0.0,0.0
0130113101001-03+00,-6.156,-6.182,-5.401,-5.416,-49.939,-75.803
0131000061111+00-01,-15.201,-14.778,-22.373,-7.868,-7.899,0.0
0161000771111+00-01,-7.908,-7.938,-15.781,-7.86,-7.89,0.0
1111000610102+02-01,-5.122,0.0,0.0,0.0,0.0,0.0
1111000061010+02+00,-10.094,-7.769,-8.019,-7.799,-15.56,0.0
1111100070102+02+01,-5.369,0.0,0.0,0.0,0.0,0.0
1111100070102+00+01,-5.369,0.0,0.0,0.0,0.0,0.0
1111113301010+01+02,-50.423,-19.504,-35.503,-40.02,-28.421,-53.765
1133110101020+00+02,-5.564,-5.579,-5.704,-5.719,-22.493,-1.698
1163110101020+00+02,-5.966,0.0,0.0,0.0,0.0,0.0
1166110101020+00+02,-5.979,-5.992,-6.126,-6.138,0.0,0.0
1177117101020+00+02,-3.05,-3.0,-3.05,-3.0,0.0,0.0
1111030001210+04-02,-6.238,-14.127,-6.914,-7.547,-4.758,-7.5
1111030001210+03-02,-21.015,-14.492,-14.033,-14.65,-14.879,-54.364
1111030001210+02-02,-14.002,-7.223,-7.142,-7.287,-21.697,-7.461
1111300012100+03-03,-7.358,0.0,0.0,0.0,0.0,0.0
1111060001210+03-02,-15.236,-7.752,-15.542,-7.752,-30.542,-37.612
1111600012100+03-03,-15.7,-7.979,-8.01,4.608,0.0,0.0
1111777001210+03-02,-3.0,-3.05,-3.0,-3.05,-3.0,-3.0
6210020010107-02+01,4.752,0.0,0.0,0.0,0.0,0.0
3101110201010-02+04,-7.316,-2.457,-7.25,-7.281,-3.203,-9.584
1111203111310+01+00,-6.689,-13.418,-9.866,-10.049,-5.903,-10.471
1111000312100+04-03,-11.055,-8.166,-5.89,-7.385,-7.468,-7.162
1111000031210+03-02,-8.268,-18.551,-18.644,-6.847,-64.787,-6.701
1111000612100+03-03,-8.545,-31.603,-24.001,-8.303,-15.094,-30.542
1111000771210+03-02,-0.832,-5.349,-7.97,-6.939,-13.156,-4.248
1111003771210+03-02,-4.289,0.0,0.0,0.0,0.0,0.0
1111100370120+02-01,-4.334,0.0,0.0,0.0,0.0,0.0
1111110031010+02+01,-7.087,-1.916,-6.843,0.0,0.0,-2.161
1107110141000+02+02,-5.629,-5.645,0.0,0.0,0.0,0.0
1100110141300+02+02,-5.811,-5.829,-5.848,0.0,0.0,0.0
1100110141300+03+02,-5.865,0.0,0.0,0.0,0.0,0.0
1100110141300+03+01,-5.883,0.0,0.0,0.0,0.0,0.0
1100110141300+03+00,-5.899,0.0,0.0,0.0,0.0,0.0
1100110141300+02+00,-5.917,-5.934,0.0,0.0,0.0,0.0
1100110141303+02+00,-5.95,0.0,0.0,0.0,0.0,0.0
1100110141303+03+00,-5.967,0.0,0.0,0.0,0.0,0.0
1100110141303+03+01,-5.982,0.0,0.0,0.0,0.0,0.0
1100110141303+03+02,-5.998,0.0,0.0,0.0,0.0,0.0
1100110141303+02+02,-6.012,0.0,0.0,0.0,0.0,0.0
1100110141303+01+02,-6.028,0.0,0.0,0.0,0.0,0.0
1100110141303+01+03,-6.044,0.0,0.0,0.0,0.0,0.0
1100110141603+01+04,-6.058,0.0,0.0,0.0,0.0,0.0
1100110141603+02+04,-6.072,-6.086,0.0,0.0,0.0,0.0
1100110141603+03+04,-6.1,0.0,0.0,0.0,0.0,0.0
1100110141603+03+03,-6.113,-6.126,-6.138,0.0,0.0,0.0
1100117141777+03+03,-3.05,-3.0,0.0,0.0,0.0,0.0
1111030001012+04-01,-7.756,-7.79,-8.031,-8.724,-12.799,2.072
1300010100203+03-01,-7.861,-7.892,-7.924,-7.952,0.0,0.0
1111700111012+04-03,-7.841,-8.023,-2.173,-2.129,-3.428,0.0
1111770010100+04-02,-7.92,-6.638,0.0,0.0,0.0,0.0
6120110101771-03+01,-12.332,-7.97,-11.677,-11.727,-11.774,-13.162
7101117771111-04+01,-3.05,-3.05,0.0,0.0,0.0,0.0
2012103001111-02+03,-7.122,-6.749,-5.505,-1.409,-2.251,0.0
0102110121031-03+02,-7.05,0.0,0.0,0.0,0.0,0.0
0102110121031-03+04,-7.147,-7.176,-7.23,-7.259,-4.381,-8.263
0101110201017-02+04,-7.83,-7.86,-6.157,-6.183,0.0,0.0
0102110121771-03+04,-7.938,-7.97,-5.699,-0.758,0.0,0.0
1111103770120+01+03,-1.191,-3.282,-5.99,0.0,0.0,0.0
1111110371017+02+04,-1.197,0.0,0.0,0.0,0.0,0.0
1111110371017+03+04,-1.171,0.0,0.0,0.0,0.0,0.0
3012100200123+01-01,-0.899,0.0,0.0,0.0,0.0,0.0
6012100200123+01-01,-0.508,0.0,0.0,0.0,0.0,0.0
7012100200123+01-01,-0.279,0.0,0.0,0.0,0.0,0.0
7101110021010+01+00,-5.033,-5.043,-5.058,-6.54,0.0,-0.28
7101113021010+02+00,-0.285,-0.24,0.0,0.0,0.0,0.0
0130110121061+01+00,-0.24,-0.194,-0.147,-0.099,0.0,0.0
0130110121771+00+00,-0.05,0.0,0.0,0.0,0.0,0.0
0122116101001-03+03,-7.456,-7.48,-7.422,-7.448,-7.474,-47.215
2161110001111-04+04,-7.568,-7.181,-14.395,0.0,0.0,0.0
2710170001111-03+03,-7.97,0.0,0.0,0.0,0.0,0.0
0001016110011-03-03,-7.668,-7.697,-6.068,-6.081,-37.109,-8.005
0221216110011+00-04,-28.155,-8.531,-21.316,-14.563,-14.513,-21.792
0122113101001-03+02,-5.07,-6.672,0.0,0.0,0.0,0.0
0122113101001-03+00,-5.141,0.0,0.0,0.0,0.0,0.0
3162110101001-03+01,-15.107,-3.812,-15.961,-15.97,-15.97,-13.392
2720710100001-03+02,-4.832,0.0,0.0,0.0,0.0,0.0
2020010100001-01+01,-4.86,0.0,0.0,0.0,0.0,0.0
2023010100001-01+01,-4.874,-1.573,0.0,0.0,0.0,0.0
2023010100001-01+02,-4.883,0.0,0.0,0.0,0.0,0.0
2023010100001+00+02,-4.894,-29.324,0.0,0.0,0.0,0.0
2026010100001+00+02,-5.53,-5.536,0.0,0.0,0.0,0.0
7101000001111-01+02,-5.025,-0.542,-1.779,-5.881,0.0,0.0
2077010100001+01+02,0.0,0.0,0.0,-5.94,0.0,0.0
0121007771010+02+01,-3.0,0.0,0.0,0.0,0.0,0.0
0012103001111-03-01,-16.812,-13.001,-16.313,-15.618,-46.7,-18.446
2612100201111-04+01,-7.957,0.0,0.0,0.0,0.0,0.0
7161110021111-03+02,-8.037,-8.086,0.0,0.0,0.0,0.0
7161110021111-02+02,-8.068,-8.118,0.0,0.0,0.0,0.0
0101303111111+00-02,-6.827,0.0,0.0,0.0,0.0,0.0
1111000010103+02+00,-0.842,-3.447,-5.216,-5.233,-6.313,0.0
1111000010106+03+01,-4.953,-12.306,-6.294,-6.455,-12.685,-7.158
1030010100772+02+02,-5.013,0.0,0.0,0.0,0.0,0.0
1030010100772+03+02,-5.028,0.0,0.0,0.0,0.0,0.0
1030010100772+03+01,-5.044,0.0,0.0,0.0,0.0,0.0
1030010100772+03+00,-5.054,0.0,0.0,0.0,0.0,0.0
1030010100002+03-01,-5.074,-0.774,0.0,0.0,0.0,0.0
1030010100002+03-02,-5.101,0.0,-5.083,0.0,0.0,0.0
1030010100002+02-02,-5.107,0.0,0.0,0.0,0.0,0.0
1030010100002+01-02,-5.127,-5.135,-5.215,0.0,0.0,0.0
3101000001210+00-02,-10.423,0.0,0.0,0.0,0.0,0.0
7017100000120+00-01,-5.758,-5.771,-5.783,0.0,0.0,0.0
7171000001210+00-02,-5.84,0.0,0.0,0.0,0.0,0.0
0010100007127-02-01,-5.93,0.0,0.0,0.0,0.0,0.0
3101200111010+01+00,-4.725,-7.681,-4.881,-7.091,-2.674,-25.161
0210020010103+01+01,-9.117,-4.801,-4.819,0.0,0.0,0.0
1061210110010+02+00,-12.421,-4.985,-7.798,-7.862,-15.684,-51.227
6101200111010+01+00,-14.538,-7.973,-8.005,-8.037,-30.658,0.0
7217020010106+01+01,-5.224,-5.234,0.0,0.0,0.0,0.0
7217020010107+01+01,-5.25,0.0,0.0,0.0,0.0,0.0
7217020010107+00+01,0.0,-5.264,0.0,0.0,0.0,0.0
0210020310107+01+01,-5.302,0.0,0.0,0.0,0.0,0.0
0210020310100+01+01,-5.319,-5.601,-5.618,-6.041,0.0,0.0
0210020310100+02+01,-5.329,-5.344,-5.352,-5.367,-41.164,-5.547
0210020610100+02+01,-5.826,-5.839,-5.849,-5.86,-17.437,0.0
0217027710170+02+01,-3.05,0.0,0.0,0.0,0.0,0.0
1100110171000+01+01,-6.308,-5.041,0.0,0.0,0.0,0.0
1100110171000+01+00,-6.342,0.0,0.0,0.0,0.0,0.0
1100110171000+02+00,-6.363,0.0,0.0,0.0,0.0,0.0
1100110171000+03+00,-7.074,0.0,0.0,0.0,0.0,-6.397
0101000001212+01-02,-46.66,-7.8,-7.829,-11.79,-3.847,-23.775
0010000012100+01-03,-7.81,-19.862,-28.734,-31.621,-27.664,-13.632
0101700001212+01-02,-7.89,0.0,0.0,0.0,0.0,0.0
0710170000126+01-01,-7.97,0.0,0.0,0.0,0.0,0.0
7171117001017+01+00,-3.05,-3.05,0.0,0.0,0.0,0.0
1111026010102+04-01,-7.399,0.0,0.0,0.0,0.0,0.0
1301210112210+00-04,-62.983,-72.373,-51.703,-39.422,-54.345,-78.776
1771210112210+00-04,-11.384,-15.609,-15.669,-15.732,-20.019,-15.601
1771210112210-01-04,-5.452,0.0,0.0,0.0,0.0,0.0
1111033111012+00-01,-5.716,-5.538,-5.695,0.0,0.0,0.0
1111033111012+00-02,-5.734,-5.703,0.0,0.0,0.0,0.0
1331210112210-01-03,-20.981,-25.896,-21.009,-11.479,-11.435,-11.705
1361210112210-01-03,-6.012,-6.026,-5.779,-5.792,-5.801,0.0
1661210112210-01-03,-6.039,-6.051,-6.064,-6.076,-6.088,-23.085
1701710110210-01-04,-6.464,0.0,0.0,0.0,0.0,0.0
1701710110210+00-04,-6.492,-0.376,-5.24,-5.254,-6.892,0.0
1701710110210+01-04,-6.515,-0.335,-6.953,0.0,0.0,0.0
1701710110210+02-04,-6.542,-6.98,0.0,0.0,0.0,0.0
1001013110210+03-01,-12.447,-6.119,-6.455,-8.229,-7.616,-14.179
1001013110210+03+00,-6.693,-6.717,-12.002,-12.633,-7.684,-7.424
1001013110210+02+00,-38.914,-38.087,-25.741,-9.58,-40.632,-69.606
1111000111312+03+00,-10.284,-10.176,-11.306,-21.611,-38.609,-85.992
1111000010130+03+01,-6.953,-7.052,-7.078,-0.805,-1.263,0.0
1111000111612+03+00,-11.519,-14.611,-60.922,-23.33,-26.57,-53.107
1111000010160+03+01,-7.246,-7.35,-7.375,-2.808,0.0,0.0
1111007111717+03+00,-3.0,-3.0,-3.05,-3.05,-3.0,0.0
0101110071310-02+04,-5.394,0.0,0.0,0.0,0.0,0.0
0010100003100-01+01,-5.61,0.0,0.0,0.0,0.0,0.0
1111007771010+01+00,0.0,-3.05,0.0,0.0,0.0,0.0
0010106201111-03-01,-7.415,-7.153,-14.123,-7.205,-21.422,-21.589
0101110001017-01+00,-7.811,-7.841,-6.933,0.0,0.0,0.0
1001610112210-01-03,-6.526,-12.711,-6.606,-6.634,-6.722,0.0
1001710112210-01-03,-6.789,0.0,0.0,0.0,0.0,0.0
1001710112210-01-04,0.0,0.0,0.0,0.0,0.0,-6.813
1001713112210+00-04,-6.879,0.0,0.0,0.0,0.0,0.0
1001713112210+01-04,-6.907,0.0,0.0,0.0,0.0,0.0
1001013112210+01-03,-6.933,-6.958,-6.985,-0.434,-6.818,-23.291
1071017112710+02-04,-3.05,-3.0,0.0,0.0,0.0,0.0
1000010102000+02+02,-1.104,-1.102,-1.852,-1.886,-3.774,-6.825
0101220021010+01+02,-2.915,0.0,0.0,0.0,0.0,0.0
0101220021010+02+02,0.0,-4.725,0.0,0.0,0.0,0.0
0101220021010+02+01,-4.916,-4.825,-4.931,0.0,0.0,0.0
0010200210130+02+00,0.0,0.0,0.0,0.0,0.0,-4.976
0010203210130+02+00,-5.024,0.0,0.0,0.0,0.0,0.0
0101220321010+02+01,-5.076,-5.09,0.0,0.0,0.0,0.0
0203010130001+01+01,-5.138,-5.167,-5.152,0.0,0.0,0.0
0203010170031+01+01,-5.414,0.0,0.0,0.0,0.0,0.0
0206010170031+01+00,-5.429,0.0,0.0,0.0,0.0,0.0
0206010100031+01-01,-5.446,-5.459,0.0,0.0,0.0,0.0
0101000301111+00-01,-10.998,-11.432,-7.513,-7.544,-48.225,-29.206
7101000301111+00-01,-5.536,-5.55,-5.564,-5.577,0.0,0.0
0200010100061+01-01,-5.775,-5.789,-5.944,0.0,0.0,0.0
0101000601111+00-01,-20.478,-13.736,-13.229,-19.023,-15.58,-23.1
0200010100771+01-01,-5.955,-7.92,0.0,0.0,0.0,0.0
0200010100771+01-02,-5.967,0.0,0.0,0.0,0.0,0.0
0200010100771+00-02,-5.979,-5.99,-1.911,0.0,0.0,0.0
2213000011111-04-03,-6.79,-9.448,-9.844,0.0,0.0,0.0
0001013110011+01+00,-0.877,-0.883,-6.28,-6.299,-0.558,-5.012
0001013110311+01+00,-0.531,-5.062,0.0,0.0,0.0,-0.878
0001013110311+01-01,-0.905,-0.577,-5.075,0.0,0.0,0.0
0001013110311+01-02,-0.907,-0.878,-0.88,-0.937,-3.129,-57.493
0101000111313+02-02,-0.968,-5.776,-4.309,-5.803,-2.056,-0.803
0010000010130+02-01,-0.968,-5.706,-5.718,0.0,0.0,0.0
0101200001010+02+00,-0.971,-1.05,-0.994,0.0,0.0,0.0
0010120000100+02+01,-1.004,-1.008,-1.014,-5.058,-3.622,0.0
0000010160001+01+00,-1.056,-1.034,-1.014,-0.986,0.0,0.0
0010000010160+02-01,-1.1,-6.004,-6.017,0.0,0.0,0.0
0101200071010+02+00,-1.192,0.0,0.0,0.0,0.0,0.0
0010120000100+02+00,-1.353,-3.847,0.0,0.0,0.0,0.0
0010120000100+02-01,-1.462,-3.909,-5.374,-5.484,-55.377,0.0
0010120000100+01-01,-1.541,-1.645,-3.906,0.0,0.0,0.0
0010120003100+01-01,-1.775,-4.012,0.0,0.0,0.0,0.0
0010120003100+02-01,-1.881,-3.956,-2.93,0.0,0.0,0.0
0010123003100+02+00,-1.762,-1.753,-7.738,-3.918,-8.974,-3.901
0101230001010+02-01,-1.73,-1.695,-2.936,-6.37,-38.063,0.0
0300310100001+01-01,-1.68,0.0,0.0,0.0,0.0,0.0
0300610100001+01-01,0.0,0.0,0.0,-1.637,0.0,0.0
0010300010100+02-02,-2.86,-2.366,-2.41,0.0,0.0,0.0
0101430001010+02-01,-1.564,0.0,0.0,0.0,0.0,0.0
0101430001010+02+00,-1.524,0.0,0.0,0.0,0.0,0.0
0101430001010+02+01,-1.482,0.0,0.0,0.0,0.0,0.0
0101460001010+02+02,-1.444,0.0,0.0,0.0,0.0,0.0
0101460001010+01+02,-1.405,0.0,0.0,0.0,0.0,0.0
0101460001010+00+02,-1.364,0.0,0.0,0.0,0.0,0.0
0101460001010+00+01,-3.202,-4.977,0.0,0.0,0.0,0.0
0603010100001-01+01,-5.017,0.0,0.0,0.0,0.0,-4.068
0603010100001-01+02,-5.026,-4.152,0.0,0.0,0.0,0.0
0773010100001+00+02,-4.975,-4.985,0.0,0.0,0.0,0.0
0021210110011-01-04,-13.868,-18.789,-12.888,-12.403,-53.628,-27.557
2101206111111-04-03,-8.534,0.0,0.0,0.0,0.0,0.0
0210020611111-04-03,-8.086,0.0,0.0,0.0,0.0,0.0
0210020611111-03-03,-8.118,-7.737,-7.767,-7.8,-30.735,-51.227
0217027711111-02-03,-3.05,0.0,0.0,0.0,0.0,0.0
1111000310100+04-01,-6.215,-11.708,-9.054,-4.984,-9.018,-8.831
1000010102200+02+00,-1.133,-2.635,-2.589,0.0,0.0,0.0
1000010102203+02+00,-2.949,-2.543,0.0,0.0,0.0,0.0
1000010102203+03+00,-4.727,-4.311,0.0,0.0,0.0,0.0
1000010102203+03+01,-4.741,-4.757,-4.771,-9.145,-13.956,0.0
1000010102206+03+01,-5.195,-5.209,-5.222,0.0,0.0,0.0
1007010172206+03+01,-5.168,-5.179,-5.191,-5.203,0.0,0.0
1111000001014+04+01,-5.217,-6.243,0.0,0.0,0.0,0.0
1111000001014+02+01,-5.255,0.0,0.0,0.0,0.0,0.0
1000010102030+01+00,-5.369,-5.378,0.0,0.0,0.0,0.0
1000010102030+02+00,-5.392,-5.405,-5.546,-5.558,0.0,0.0
0101020301010+01+00,-5.458,-5.469,-5.481,-5.492,0.0,0.0
1111000310106+03-01,-5.801,0.0,0.0,0.0,0.0,0.0
1000010102060+02+00,-5.92,-5.93,0.0,0.0,0.0,0.0
0101020601010+01+00,-5.99,0.0,0.0,0.0,0.0,0.0
0101047771010+01+00,-3.0,0.0,0.0,0.0,0.0,0.0
0102117101771+00+00,-5.05,0.0,0.0,0.0,0.0,0.0
0101030001111-03-02,-6.842,-6.874,-30.787,-41.882,-47.873,-7.596
0010300011111-03-03,-34.482,-0.534,-0.492,-5.456,-16.214,-20.771
0101060001111-03-02,-15.285,-15.576,-8.174,-22.365,-44.894,-8.019
0010600011111-03-03,-7.769,-0.416,-0.372,-0.296,-38.193,-30.138
0000010106001-02-02,-7.957,0.0,0.0,0.0,0.0,0.0
0000010106001-01-02,-7.988,-5.686,-4.665,-4.674,0.0,0.0
0000010107701-01-01,-2.107,-7.92,0.0,0.0,0.0,0.0
0210020311111-04+01,-6.966,-7.326,-7.122,-7.155,-54.632,-7.828
0210020311111-03+01,-26.711,-12.869,-33.259,-33.282,-60.428,-14.562
0210020611111-03+01,-7.783,-7.816,-7.846,-7.878,-23.43,-50.902
2012106261111-01+03,-7.262,-7.131,-7.155,-7.181,-28.304,0.0
0122113101001-01+03,-8.86,-8.88,-6.487,-6.909,0.0,0.0
2131000001111+00+01,-27.49,-23.09,9.845,-18.886,-57.029,-48.385
2013103001111+00+02,-8.182,-5.443,-5.454,-10.463,-79.63,0.0
2101110371111+00+03,-8.262,0.0,0.0,0.0,0.0,0.0
2101110371111+00+04,-8.296,0.0,0.0,0.0,0.0,0.0
0210620311111-01-03,-6.3,-6.313,-6.324,-6.336,0.0,0.0
0210770611111-01-03,-5.94,0.0,0.0,0.0,0.0,0.0
0121777061111-01-02,-3.0,0.0,0.0,0.0,0.0,0.0
0012177701111-03+03,-3.0,0.0,0.0,0.0,0.0,0.0
1301210110210-01-03,-15.471,-4.966,-10.91,-3.763,-46.626,-34.646
